business_type,location,monthly_kwh,monthly_bill_ngn,operating_hours_per_day,roof_size_sqm,avg_sun_hours,recommended_system_size_kw,installation_cost_ngn,annual_savings_ngn,roi_percent,payback_years
Retail Store/Trading,Kano,416.4474051903931,41644.74051903931,8.985501464870126,568.1320207187275,6.2,2.87046736414663,1570559.120273337,499736.88622847176,31.819043280682013,3.1427720537629122
Welding Shop/Technical Services,Abuja,1596.5449084682455,159654.49084682454,15.306063560627992,266.21698901389357,5.5,12.40516634396461,10957489.248319618,1915853.8901618945,17.484424093372482,5.719376255458438
Salon/Personal Services,Abuja,240.51514601005758,24051.514601005758,6.128583572344308,349.34153535838794,5.5,1.8688045533027005,1002435.5882938916,288618.17521206907,28.791692811234537,3.4732240530497718
Agro-processing Unit,Kaduna,3939.447046372332,393944.70463723317,10.429634325710454,246.45578369617465,6.0,28.05873964652658,16622402.960701507,4727336.455646798,28.439549124293954,3.516230147072791
Bakery/Food Processing,Port Harcourt,1384.9557503440515,138495.57503440513,12.246526047658302,292.3656858833615,4.8,12.330446495228378,6394963.841073764,1661946.9004128617,25.988370563387083,3.8478749468380267
Agro-processing Unit,Port Harcourt,3699.7865668175364,369978.65668175364,12.066249500681884,329.26681100371286,4.8,32.9396952173926,25760332.466322355,4439743.880181043,17.234808153137468,5.802211380101481
Other,Kaduna,535.2317110249462,53523.17110249462,17.792874490924632,187.48508997785632,6.0,3.8121916739668533,3202696.5425608344,642278.0532299355,20.054290023880263,4.986464236875099
Bakery/Food Processing,Enugu,924.7189146813246,92471.89146813245,13.957754987702506,377.45150358627996,5.1,7.7486083013350475,5219682.86583904,1109662.6976175895,21.259197658921686,4.703846382369645
Salon/Personal Services,Kaduna,419.84467509528474,41984.46750952848,11.066306806568136,481.78515657553714,6.0,2.990346688712854,2605814.509356394,503813.6101143417,19.3342084904876,5.1721796653429
Small Manufacturing Plant,Lagos,3184.9942403487717,318499.42403487716,15.843039827338677,406.81091264226,5.0,27.222172994433947,20038775.87713086,3821993.0884185256,19.072986852357353,5.243017298449002
Bakery/Food Processing,Abuja,1512.2486154251915,151224.86154251915,11.496343399006424,191.1559639523527,5.5,11.750183492037229,8836171.523134375,1814698.3385102297,20.537156094798377,4.869223350029845
Welding Shop/Technical Services,Enugu,2504.2286653939495,250422.86653939495,12.154496907663212,226.46999851241398,5.1,20.983984124299894,17588097.304896846,3005074.3984727394,17.085841329954842,5.8527992897066365
Other,Port Harcourt,1313.2851967936153,131328.51967936155,17.948813424615878,289.3942538111046,4.8,11.692353960057115,7234294.2011820115,1575942.2361523386,21.784326049317226,4.5904564489904995
Salon/Personal Services,Enugu,748.4494105061027,74844.94105061027,10.140202079094793,80.10298880874224,5.1,6.271572067254087,4024507.234532627,898139.2926073233,22.316751847301024,4.480938833941193
Retail Store/Trading,Lagos,363.3936850947431,36339.36850947431,11.02434171993221,170.79921072701296,5.0,3.105928932433702,2678493.377105045,436072.42211369175,16.280511493554826,6.142313160098702
Agro-processing Unit,Enugu,1500.5675955456388,150056.75955456388,16.980018452970327,514.133676177011,5.1,12.573886337737882,10818388.206325889,1800681.1146547664,16.64463393541235,6.00794228266232
Retail Store/Trading,Lagos,793.8337851895577,79383.37851895577,8.013775147752344,116.19996691549233,5.0,6.784904146919296,6042588.88851587,952600.5422274692,15.764774996325109,6.3432557726520535
Other,Lagos,414.92807410305136,41492.80741030513,14.688350265275055,560.8443783783368,5.0,3.5463937957525755,3052506.421956564,497913.6889236616,16.311634443819255,6.130593494135815
Other,Ibadan,1031.9108955521629,103191.08955521628,7.429688063952578,331.8160514026586,5.3,8.320520041542999,4584180.652190586,1238293.0746625955,27.012309693137155,3.702015900750848
Retail Store/Trading,Abuja,479.0655259669041,47906.55259669041,10.497899092199972,391.731843285639,5.5,3.7223428591057033,3087645.115302435,574878.6311602849,18.618675712152736,5.370951272046069
Bakery/Food Processing,Enugu,2021.820792545744,202182.0792545744,7.32724318647793,69.57462694356201,5.1,16.941685876870654,11248184.840990316,2426184.951054893,21.56956864909846,4.636161326489006
Retail Store/Trading,Lagos,995.4642421485719,99546.4242148572,8.792740186986622,79.6067886996525,5.0,8.50824138588523,7626111.533682787,1194557.0905782864,15.664039075513145,6.3840494471394225
Retail Store/Trading,Kano,351.900263276736,35190.0263276736,6.467494156181571,265.49599203944445,6.2,2.4255601273555003,1670998.414071728,422280.3159320832,25.271138043938123,3.957083366254942
Agro-processing Unit,Abuja,3506.0044611283106,350600.44611283106,10.094933397092648,294.30087378310157,5.5,27.241681904648875,19655811.50706138,4207205.353353973,21.40438389858657,4.671940125620876
Agro-processing Unit,Kano,3188.966933918597,318896.6933918597,12.106728840838562,523.7951273117283,6.2,21.98074809704023,15648313.632676324,3826760.3207023162,24.45477775133158,4.089180487218083
Salon/Personal Services,Ibadan,712.9231887797417,71292.31887797418,6.118928345893844,477.92546856575956,5.3,5.748453384774566,3614022.819705736,855507.8265356901,23.67189885661397,4.224418184858027
Bakery/Food Processing,Enugu,1583.2471204108456,158324.71204108457,17.866086495643955,315.7776417314893,5.1,13.266692813900164,7031464.4099898655,1899896.544493015,27.019926913002084,3.700972261027088
Salon/Personal Services,Kaduna,791.4823645023934,79148.23645023933,15.05483233446884,186.73268653731847,6.0,5.6373387785070745,4838305.154518461,949778.837402872,19.63040376888754,5.094138723651278
Bakery/Food Processing,Enugu,1715.2714647878279,171527.1464787828,17.90562767374299,521.641834263558,5.1,14.372980264687682,11801227.57729683,2058325.7577453936,17.441624138366716,5.733411017614343
Welding Shop/Technical Services,Port Harcourt,1194.7337875824421,119473.37875824422,14.476463961719952,240.06877222894718,4.8,10.636874889444819,5912089.008138498,1433680.5450989306,24.249982419502587,4.123714329771097
Bakery/Food Processing,Ibadan,811.8698451965918,81186.98451965918,10.841771628323995,179.1149319487342,5.3,6.546281609390354,5307118.344493944,974243.8142359101,18.357303361186084,5.447423188061261
Small Manufacturing Plant,Lagos,5366.04244682165,536604.244682165,10.047967306149186,505.1380316745994,5.0,45.8636106565953,34413240.457287006,6439250.93618598,18.711550701475623,5.3442924958706834
Salon/Personal Services,Kano,150.38866024261696,15038.866024261697,9.69382980031343,182.64086786926907,6.2,1.0365912616667836,687941.5809616538,180466.39229114036,26.23280773912104,3.8120204666795843
Salon/Personal Services,Lagos,301.8187846945971,30181.878469459713,6.818239437185552,152.91834872577596,5.0,2.5796477324324543,1551937.8987179291,362182.54163351655,23.337437788761974,4.284960538733798
Welding Shop/Technical Services,Kaduna,2111.0991397712396,211109.91397712397,9.496332874052934,279.5671302810314,6.0,15.036318659339313,12689021.709407939,2533318.9677254874,19.964651536904736,5.008852762350979
Welding Shop/Technical Services,Kaduna,1753.733760694377,175373.3760694377,16.510859099998733,547.9144494557835,6.0,12.490981201526902,9743905.954512194,2104480.5128332525,21.597914867586677,4.630076589017219
Retail Store/Trading,Kano,594.365577324688,59436.557732468806,9.961871403787253,108.7403872013,6.2,4.096812636646595,2946001.4314068262,713238.6927896256,24.210398718273105,4.1304565514868505
Welding Shop/Technical Services,Abuja,2906.8057587641897,290680.57587641897,6.722723338803569,213.70765266255424,5.5,22.585903331501083,16800014.05797276,3488166.9105170276,20.76288090283861,4.816287319084339
Small Manufacturing Plant,Kano,3543.2317040950147,354323.1704095015,9.844815433682578,140.3577637998251,6.2,24.42260617655786,13100932.488677258,4251878.044914017,32.454774105498124,3.081210785043151
Bakery/Food Processing,Kaduna,2131.374432570285,213137.4432570285,7.46997434359187,399.19866253423953,6.0,15.180729576711432,10468143.880936733,2557649.319084342,24.432691680346615,4.092876925240247
Other,Abuja,510.53824539988966,51053.824539988964,6.846427651115478,550.186227027232,5.5,3.9668861336432757,2290797.8690353353,612645.8944798675,26.74377791078771,3.7391874975024653
Other,Lagos,623.2189027417996,62321.89027417996,15.855001854716452,349.5469791089247,5.0,5.32665728839145,3107324.0212253984,747862.6832901596,24.067740544007826,4.1549392564354
Welding Shop/Technical Services,Kano,1155.7130392175393,115571.30392175393,17.46537829725681,185.8286418455409,6.2,7.966039696839945,6090209.294521864,1386855.6470610471,22.771888123919194,4.391379382149772
Welding Shop/Technical Services,Lagos,2719.290690705213,271929.0690705213,8.02572006941477,519.6685851780192,5.0,23.24180077525823,20092593.96209351,3263148.8288462553,16.240555276249946,6.157424934000821
Small Manufacturing Plant,Enugu,2546.300845168529,254630.08451685292,12.141365478833768,473.19341868185626,5.1,21.3365245950103,14114167.437452845,3055561.0142022353,21.648893055456526,4.619173818441278
Other,Kaduna,1889.1523797377317,188915.23797377318,16.910425634477846,500.7936782512047,6.0,13.455501280183274,7845898.883680705,2266982.8556852783,28.89385766110945,3.460943193286301
Retail Store/Trading,Enugu,910.5530797290432,91055.30797290432,8.390636230044919,206.30136264145082,5.1,7.6299068185775365,5794904.881270065,1092663.695674852,18.855593285171814,5.303466111492805
Other,Kaduna,791.2464923657994,79124.64923657995,10.524647172020385,266.3263687118538,6.0,5.635658777534184,4781714.558622391,949495.7908389594,19.856806156001678,5.03605661526666
Retail Store/Trading,Kaduna,635.6442597237403,63564.42597237403,7.918557160397297,430.1856650822941,6.0,4.527380767263107,3618860.042824894,762773.1116684884,21.077717917851974,4.7443466313449445
Other,Ibadan,584.863116817661,58486.3116817661,9.72370178525457,326.83982183338475,5.3,4.715877413462836,3996719.7472394253,701835.7401811932,17.560294055292676,5.694665458626531
Welding Shop/Technical Services,Ibadan,2592.8811230469546,259288.11230469547,14.873630798864728,405.04389602578726,5.3,20.906959547225885,14940570.494292092,3111457.347656346,20.825559163520897,4.801791837367088
Welding Shop/Technical Services,Port Harcourt,1311.5465211603403,131154.65211603403,12.564544147386933,98.095575989937,4.8,11.676874298079952,9350262.90632457,1573855.8253924083,16.832209331010827,5.940990753707237
Agro-processing Unit,Kaduna,2443.407941991627,244340.7941991627,10.96219836347951,71.8962916951646,6.0,17.403190470025834,9676623.31686244,2932089.5303899525,30.300750937369926,3.300248241592916
Other,Kaduna,765.7797690989521,76577.97690989521,17.467793607197873,574.4979343063292,6.0,5.454271859679146,3486969.7034459864,918935.7229187426,26.3534186147533,3.7945741105488873
Bakery/Food Processing,Lagos,1398.955992229317,139895.5992229317,6.517201307379889,148.50221663049984,5.0,11.956888822472795,7841562.83147349,1678747.1906751804,21.408324166417867,4.671080240688098
Small Manufacturing Plant,Abuja,3872.7622770173903,387276.227701739,17.373356375630756,127.65948494545171,5.5,30.091392983818103,21199936.984406635,4647314.732420868,21.92136106743688,4.561760544537773
Other,Port Harcourt,1597.9769342359607,159797.69342359607,7.304190472496305,589.6916675652022,4.8,14.227002619622157,12400690.03429222,1917572.3210831527,15.46343240400654,6.466869540173386
Bakery/Food Processing,Abuja,1448.7480484855296,144874.80484855297,15.302814466788671,238.4250955461225,5.5,11.256783593516158,9565098.666748712,1738497.6581826357,18.175428385555495,5.501933592909023
Welding Shop/Technical Services,Lagos,2255.3377543176175,225533.77543176175,8.30419301688044,130.3115606133294,5.0,19.27639106254374,10675461.930170884,2706405.305181141,25.351645885526747,3.944517072048959
Agro-processing Unit,Abuja,3845.160348920328,384516.0348920328,17.011767334853204,538.1079171170853,5.5,29.876925788036733,17003432.336511586,4614192.418704393,27.136829361189076,3.6850288834044624
Agro-processing Unit,Abuja,3063.5836254164838,306358.3625416484,15.699218534595339,87.97031530125619,5.5,23.80406857355465,15307354.35361661,3676300.350499781,24.016562663757735,4.163793187228467
Small Manufacturing Plant,Lagos,3671.7616466173768,367176.1646617377,9.764437497085876,399.6049270739373,5.0,31.382578176216896,19341005.92833629,4406113.975940852,22.781203791916038,4.389583663506194
Bakery/Food Processing,Kaduna,1405.128214900089,140512.8214900089,7.78208137972417,378.056891477449,6.0,10.008035718661603,7465077.722524206,1686153.857880107,22.58722441418813,4.427281465233291
Welding Shop/Technical Services,Kano,2628.7678413381627,262876.78413381625,10.585481933519677,122.74779330416494,6.2,18.11943645807942,15602835.522378009,3154521.409605795,20.217616247261564,4.946181526892163
Salon/Personal Services,Port Harcourt,277.847328253335,27784.732825333496,8.849799662032607,214.94367614699493,4.8,2.473711968067441,2189028.8253959394,333416.79390400194,15.231265574755296,6.565442609427194
Bakery/Food Processing,Abuja,1892.7516198607254,189275.16198607255,13.211345814452628,432.84392386187153,5.5,14.706694793012629,11198283.052005311,2271301.9438328706,20.282590940815176,4.930336577402813
Small Manufacturing Plant,Enugu,3768.756945860296,376875.6945860296,15.88797182255974,162.24821363566815,5.1,31.579997870456644,26377625.253368307,4522508.335032355,17.145244469855566,5.832521092120794
Agro-processing Unit,Port Harcourt,2672.6018687953847,267260.18687953847,15.611264658497163,149.0872562529406,4.8,23.794532307651217,16896042.44240209,3207122.2425544616,18.98149968246948,5.268287631264236
Retail Store/Trading,Kano,287.8904909926264,28789.049099262636,16.604207612255877,238.61131451755773,6.2,1.9843568444487618,1157536.4233783141,345468.58919115167,29.84515927221438,3.350627118049902
Other,Enugu,1462.5792123453543,146257.92123453543,6.304183251167261,429.52578862519726,5.1,12.25556571430664,8699924.182732046,1755095.0548144253,20.173682183323017,4.956953276614372
Retail Store/Trading,Port Harcourt,452.8810492375764,45288.10492375764,6.668890243049301,385.3970188514644,4.8,4.032060623553921,2911280.9918076117,543457.2590850916,18.667289781178408,5.356964035605565
Agro-processing Unit,Kano,2102.009540182933,210200.9540182933,10.64168690462256,94.31944675758248,6.2,14.488623795029865,11547187.230180712,2522411.4482195196,21.84437991640709,4.57783651367879
Small Manufacturing Plant,Kaduna,3015.0713788323087,301507.13788323087,9.575726825950126,99.36772530808642,6.0,21.47486737060049,12626216.901706817,3618085.6545987707,28.655342156443364,3.4897506878142184
Agro-processing Unit,Ibadan,3777.065661715788,377706.5661715788,6.0725645182077415,316.1231203753713,5.3,30.455294804997482,19714447.908975814,4532478.794058945,22.9906453124429,4.349595178430178
Agro-processing Unit,Lagos,1808.1186453313785,180811.86453313785,9.692149073735383,559.3327579000461,5.0,15.454005515652808,9977275.764662819,2169742.374397654,21.746841779019228,4.598368858161157
Other,Abuja,574.8807405657776,57488.07405657776,17.58998783661999,163.18690734418195,5.5,4.466827821023912,3947674.5020513847,689856.8886789331,17.475019491106806,5.722454275423892
